tmdb_id,film_title,track_id,track_number,track_title,recording_artist_credit,award_year,oscar_score_nominee,oscar_score_winner,oscar_song_nominee,oscar_song_winner,globes_score_nominee,globes_score_winner,globes_song_nominee,globes_song_winner,critics_score_nominee,critics_score_winner,critics_song_nominee,critics_song_winner,bafta_score_nominee,bafta_score_winner,lfm_track_listeners,lfm_track_playcount,track_title_cleaned,spotify_track_id,spotify_url,spotify_popularity,key,mode,camelot,tempo,energy,danceability,happiness,acousticness,instrumentalness,liveness,speechiness,loudness,log_lfm_track_playcount,composer_primary_clean,film_is_war,film_is_documentary,film_is_history,film_is_science_fiction,film_is_tv_movie,film_is_adventure,film_is_music,film_is_crime,film_is_fantasy,film_is_horror,film_is_thriller,film_is_drama,film_is_animation,film_is_romance,film_is_mystery,film_is_action,film_is_comedy,film_is_family,film_is_western
539681,DC League of Super-Pets,39345352,13,Finally Reunited,Steve Jablonsky,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,86.0,128.0,Finally Reunited,7kggvepgOhg8yKgbrU4Ytj,https://open.spotify.com/track/7kggvepgOhg8yKgbrU4Ytj,2.0,A,minor,8A,74.0,22.0,14.0,4.0,80.0,94.0,5.0,4.0,-15.0,4.852030263919617,Steve Jablonsky,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False
586461,Swallow,30950143,8,Invasion,Nathan Halpern,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,87.0,153.0,Invasion,1N34d3G3IB9kpR4jez1v2U,https://open.spotify.com/track/1N34d3G3IB9kpR4jez1v2U,0.0,B,minor,10A,181.0,97.0,52.0,43.0,9.0,0.0,43.0,54.0,-5.0,5.030437921392435,Nathan Halpern,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False
369972,First Man,26448729,31,The Landing,Justin Hurwitz,2018,False,False,False,False,True,True,False,False,True,True,False,False,True,False,23377.0,157827.0,The Landing,5FjY0HhXdLRXRkIEMd5xPQ,https://open.spotify.com/track/5FjY0HhXdLRXRkIEMd5xPQ,48.0,G,minor,6A,80.0,32.0,17.0,28.0,33.0,93.0,11.0,4.0,-15.0,11.969254775419117,Justin Hurwitz,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
150689,Cinderella,18351115,5,The First Branch,Patrick Doyle,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5795.0,17464.0,The First Branch,6PVYI5G4TIx0IHq1SidRho,https://open.spotify.com/track/6PVYI5G4TIx0IHq1SidRho,38.0,C,minor,5A,81.0,7.0,8.0,5.0,97.0,89.0,16.0,4.0,-25.0,9.76789689822978,Patrick Doyle,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
568620,Snake Eyes: G.I. Joe Origins,35912238,21,Tokyo Mayhem,Martin Todsharow,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,117.0,297.0,Tokyo Mayhem,7q5qhaHXY8vQdlC3DS6meP,https://open.spotify.com/track/7q5qhaHXY8vQdlC3DS6meP,5.0,C#,major,3B,130.0,77.0,50.0,10.0,0.0,94.0,9.0,3.0,-11.0,5.6937321388027,Martin Todsharow,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
407436,Mowgli: Legend of the Jungle,26830824,18,Kaa's Lair,Nitin Sawhney,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,154.0,497.0,Kaa's Lair,3EkxuAIhx24rYomjhXd8Om,https://open.spotify.com/track/3EkxuAIhx24rYomjhXd8Om,5.0,A#,minor,3A,170.0,44.0,8.0,24.0,67.0,90.0,24.0,4.0,-13.0,6.208590026096629,Nitin Sawhney,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
359784,Maudie,32804499,6,Friendship,Michael Timmins,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,109.0,290.0,Friendship,2pOSivNGKQoNbi0etZ8DFG,https://open.spotify.com/track/2pOSivNGKQoNbi0etZ8DFG,8.0,D#,minor,2A,134.0,83.0,68.0,15.0,1.0,0.0,11.0,26.0,-4.0,5.66988092298052,Michael Timmins,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
406997,Wonder,25095143,18,Camera Obscura,Marcelo Zarvos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,227.0,723.0,Camera Obscura,5gRep8F5Ox9zaHwcHCKpd3,https://open.spotify.com/track/5gRep8F5Ox9zaHwcHCKpd3,8.0,G,major,9B,136.0,36.0,38.0,33.0,99.0,82.0,14.0,3.0,-12.0,6.583409222158765,Marcelo Zarvos,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
339846,Baywatch,23062646,6,Go,The Chemical Brothers,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,262134.0,1915410.0,Go,2Xhd1kYKj2aee7JR3nIlRe,https://open.spotify.com/track/2Xhd1kYKj2aee7JR3nIlRe,53.0,C#,major,3B,120.0,90.0,75.0,48.0,1.0,0.0,33.0,5.0,-4.0,14.465442256897628,Christopher Lennertz,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
470229,Summer of 84,26243609,15,First Base,Le Matos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2029.0,6753.0,First Base,2C8dK2BfiNVSb3cz4MqBGD,https://open.spotify.com/track/2C8dK2BfiNVSb3cz4MqBGD,17.0,A,minor,8A,105.0,21.0,66.0,52.0,99.0,96.0,8.0,5.0,-20.0,8.817742129574842,Jean-Philippe Bernier,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False
335778,Risen,20501047,7,Tell Me the Truth,Roque Baños,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,83.0,223.0,Tell Me the Truth,0x77d5sBa5tQUWdY3XHDuc,https://open.spotify.com/track/0x77d5sBa5tQUWdY3XHDuc,5.0,A,minor,8A,88.0,33.0,26.0,4.0,2.0,0.0,12.0,4.0,-12.0,5.407171771460119,Roque Baños,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False
845781,Red One,49303517,20,The Christmas Witch,Henry Jackman,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,72.0,133.0,The Christmas Witch,4e6mtVv9o2FlW5BahJ3oD2,https://open.spotify.com/track/4e6mtVv9o2FlW5BahJ3oD2,7.0,A#,minor,3A,88.0,65.0,68.0,61.0,19.0,0.0,17.0,35.0,-9.0,4.890349128221754,Henry Jackman,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
454626,Sonic the Hedgehog,30418831,14,A New Home,Tom Holkenborg,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,104.0,177.0,A New Home,08ocPG7XANSgWtGYvFUxWc,https://open.spotify.com/track/08ocPG7XANSgWtGYvFUxWc,27.0,B,major,1B,138.0,63.0,57.0,36.0,24.0,0.0,10.0,27.0,-7.0,5.176149732573829,Tom Holkenborg,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False
68735,Warcraft,20789469,19,For Azeroth,Ramin Djawadi,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3687.0,13819.0,For Azeroth,6jgfAKqgqedJIxbz0Tfhy2,https://open.spotify.com/track/6jgfAKqgqedJIxbz0Tfhy2,19.0,C,major,8B,74.0,11.0,16.0,4.0,90.0,95.0,11.0,4.0,-14.0,9.533799735803484,Ramin Djawadi,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
774825,The Ice Age Adventures of Buck Wild,37574397,6,Dawn of the Possums,Batu Sener,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22.0,45.0,Dawn of the Possums,3LTopV9dj7HiIO2y1cTMHV,https://open.spotify.com/track/3LTopV9dj7HiIO2y1cTMHV,4.0,G,major,9B,87.0,34.0,24.0,8.0,40.0,15.0,12.0,5.0,-15.0,3.80666248977032,Batu Sener,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False
440472,The Upside,27243465,13,To the Sky,Rob Simonsen,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,102.0,364.0,To the Sky,7LTuR8ZxgwKpPapmupvitE,https://open.spotify.com/track/7LTuR8ZxgwKpPapmupvitE,5.0,F,major,7B,155.0,98.0,37.0,41.0,0.0,0.0,33.0,6.0,-3.0,5.8971538676367405,Rob Simonsen,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
323373,Deathgasm,31114431,6,Looking Into the Abyss,Nunslaughter,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6659.0,19965.0,Looking Into the Abyss,6cGoEp4BLT8tOkAViQtnAl,https://open.spotify.com/track/6cGoEp4BLT8tOkAViQtnAl,17.0,G,major,9B,178.0,58.0,54.0,32.0,17.0,0.0,14.0,39.0,-8.0,9.901736019497324,Nunslaughter,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
522518,A Dog's Journey,28203771,7,CJ and Trent Plan,Mark Isham,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,58.0,86.0,CJ and Trent Plan,38p3F3aJX0eTgwiPYfEued,https://open.spotify.com/track/38p3F3aJX0eTgwiPYfEued,1.0,F#,major,2B,115.0,8.0,81.0,9.0,81.0,70.0,11.0,6.0,-22.0,4.454347296253507,Mark Isham,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
211672,Minions,18996724,22,Fighting the Crown Keeper,Heitor Pereira,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1196.0,2213.0,Fighting the Crown Keeper,228ZTsluqo6wnoSW9a2vyj,https://open.spotify.com/track/228ZTsluqo6wnoSW9a2vyj,20.0,D,major,10B,83.0,56.0,29.0,13.0,18.0,10.0,10.0,6.0,-11.0,7.70210434005105,Heitor Pereira,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False
280180,Beverly Hills Cop: Axel F,47562845,4,Meet Jane,Lorne Balfe,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,290.0,747.0,Meet Jane,3K7VMh1esD3N2SyrUBXilb,https://open.spotify.com/track/3K7VMh1esD3N2SyrUBXilb,10.0,F,major,7B,106.0,53.0,46.0,8.0,1.0,76.0,36.0,4.0,-13.0,6.616065185132817,Lorne Balfe,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
282035,The Mummy,23165798,26,Pathogen of Evil,Brian Tyler,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,253.0,498.0,Pathogen of Evil,4YbO6l9pQ5FpCZVu9Udp7v,https://open.spotify.com/track/4YbO6l9pQ5FpCZVu9Udp7v,3.0,G,major,9B,146.0,55.0,53.0,31.0,73.0,0.0,72.0,32.0,-10.0,6.210600077024653,Brian Tyler,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,True,False,False,False
533533,TRON: Ares,52862537,9,Infiltrator,Nine Inch Nails,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,39467.0,139004.0,Infiltrator,4pH26bIUEZ4QCVLF00gES0,https://open.spotify.com/track/4pH26bIUEZ4QCVLF00gES0,56.0,B,major,1B,107.0,88.0,71.0,35.0,0.0,91.0,12.0,4.0,-7.0,11.842257988677195,Trent Reznor,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
799546,Luckiest Girl Alive,55016593,19,Coming Together,Linda Perry,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,54.0,92.0,Coming Together,6wd1n7C4nMKVpEBsP8Erzj,https://open.spotify.com/track/6wd1n7C4nMKVpEBsP8Erzj,2.0,A,major,11B,120.0,26.0,64.0,10.0,6.0,36.0,11.0,4.0,-20.0,4.5217885770490405,Linda Perry,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False
376660,The Edge of Seventeen,21698584,10,Somebody Else,The 1975,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1063408.0,15896953.0,Somebody Else,5hc71nKsUgtwQ3z52KEKQk,https://open.spotify.com/track/5hc71nKsUgtwQ3z52KEKQk,74.0,C,major,8B,101.0,79.0,61.0,47.0,20.0,1.0,15.0,6.0,-6.0,16.58163801360596,Atli Örvarsson,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
369192,Battle of the Sexes,23843166,4,Manhattan Sunset,Nicholas Britell,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,410.0,983.0,Manhattan Sunset,5Ds7gRKFPlliGbsAX5JGvO,https://open.spotify.com/track/5Ds7gRKFPlliGbsAX5JGvO,6.0,C#,major,3B,103.0,36.0,48.0,59.0,34.0,96.0,35.0,3.0,-14.0,6.890609120147166,Nicholas Britell,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
810171,The Valet,40684659,23,Finale,Heitor Pereira,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,15.0,51.0,Finale,58O4Vts4QjxdyVkShZLk8c,https://open.spotify.com/track/58O4Vts4QjxdyVkShZLk8c,3.0,G,minor,6A,122.0,24.0,65.0,50.0,90.0,0.0,20.0,12.0,-18.0,3.9318256327243257,Heitor Pereira,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
602734,Spiral: From the Book of Saw,35120106,4,Pilates,Charlie Clouser,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,209.0,461.0,Pilates,3YG4XhS2rDjClE6YXpGtYo,https://open.spotify.com/track/3YG4XhS2rDjClE6YXpGtYo,3.0,C,major,8B,102.0,34.0,64.0,39.0,53.0,89.0,57.0,5.0,-21.0,6.133398042996649,Charlie Clouser,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
313297,Kubo and the Two Strings,21142452,5,Meet the Sisters!,Dario Marianelli,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4865.0,11245.0,Meet the Sisters!,0RtlJvqHcLLE8wudKVzMvn,https://open.spotify.com/track/0RtlJvqHcLLE8wudKVzMvn,20.0,Ab,major,4B,99.0,65.0,51.0,70.0,68.0,0.0,6.0,19.0,-5.0,9.327678864393416,Dario Marianelli,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
549559,Apollo 11,28543547,11,Adios Amigos,Matt Morton,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,737.0,2297.0,Adios Amigos,1NLeefKtCqEct2OzMhvEqF,https://open.spotify.com/track/1NLeefKtCqEct2OzMhvEqF,8.0,E,major,12B,68.0,18.0,19.0,3.0,72.0,96.0,11.0,3.0,-17.0,7.739359202689098,Matt Morton,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
799766,Better Man,54447694,11,Recording Studio,Batu Sener,2024,False,False,False,False,False,False,True,False,False,False,False,False,False,False,4.0,4.0,Recording Studio,6aCVEEb3xf8I86ZhQZg6EM,https://open.spotify.com/track/6aCVEEb3xf8I86ZhQZg6EM,0.0,C,major,8B,150.0,28.0,25.0,30.0,97.0,87.0,12.0,6.0,-23.0,1.3862943611198906,Batu Sener,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
365942,The Space Between Us,22496142,3,"10,000 Emerald Pools",BØRNS,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,346523.0,2185105.0,"10,000 Emerald Pools",2pA4ip3VIEVcIa3qE02oAX,https://open.spotify.com/track/2pA4ip3VIEVcIa3qE02oAX,67.0,F#,major,2B,140.0,58.0,57.0,56.0,1.0,0.0,10.0,4.0,-6.0,14.597174440277136,Andrew Lockington,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
453405,Gemini Man,29314802,13,Verris,Lorne Balfe,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,116.0,288.0,Verris,1SeRqOaO8HQZGaXR8UdRTa,https://open.spotify.com/track/1SeRqOaO8HQZGaXR8UdRTa,1.0,C,minor,5A,69.0,3.0,6.0,3.0,69.0,93.0,10.0,4.0,-33.0,5.662960480135946,Lorne Balfe,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
284689,Testament of Youth,18314072,17,Vergissmeinnicht,Max Richter,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3559.0,9120.0,Vergissmeinnicht,5OwFyprChF4jR5wJZZ51sZ,https://open.spotify.com/track/5OwFyprChF4jR5wJZZ51sZ,13.0,A#,minor,3A,130.0,56.0,78.0,47.0,20.0,0.0,13.0,6.0,-14.0,9.118225083068378,Max Richter,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
446101,Assassination Nation,39174437,10,Blow Us a Kiss,Ian Hultquist,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,165.0,358.0,Blow Us a Kiss,76HcJnwqOe9eUjzlcwwvCx,https://open.spotify.com/track/76HcJnwqOe9eUjzlcwwvCx,1.0,F,major,7B,60.0,55.0,59.0,51.0,1.0,0.0,13.0,4.0,-6.0,5.8805329864007,Ian Hultquist,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False
940551,Migration,45006738,11,Central Park,John Powell,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,222.0,404.0,Central Park,2p962phVSoixHNMT5EbtYD,https://open.spotify.com/track/2p962phVSoixHNMT5EbtYD,9.0,G,major,9B,172.0,25.0,59.0,17.0,79.0,44.0,11.0,3.0,-13.0,6.001414877961151,John Powell,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False
501929,The Mitchells vs. the Machines,34942462,12,Drive Drive!,Mark Mothersbaugh,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.0,3.0,Drive Drive!,5kHnU9JGoEO46YTVf3F6qG,https://open.spotify.com/track/5kHnU9JGoEO46YTVf3F6qG,11.0,C,major,8B,164.0,42.0,27.0,28.0,46.0,92.0,13.0,4.0,-16.0,1.0986122886681098,Mark Mothersbaugh,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
398924,A Bag of Marbles,22381545,4,Fouille du train,Armand Amar,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,133.0,267.0,Fouille du train,6EvQvwXLeEuYM6umBy1HvZ,https://open.spotify.com/track/6EvQvwXLeEuYM6umBy1HvZ,4.0,C#,major,3B,77.0,3.0,14.0,3.0,19.0,66.0,9.0,4.0,-23.0,5.58724865840025,Armand Amar,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
617653,The Last Duel,36391659,15,Chapter 3,Harry Gregson‐Williams,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.0,50.0,Chapter 3,1Mi87kaaJbcdHzkhe5I0oB,https://open.spotify.com/track/1Mi87kaaJbcdHzkhe5I0oB,11.0,F,minor,4A,155.0,67.0,72.0,89.0,49.0,0.0,13.0,6.0,-8.0,3.912023005428146,Harry Gregson-Williams,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
471498,Oxygen,35054037,11,Euthanasia,Rob,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,108.0,263.0,Euthanasia,39REyuFBChbkTH4fxRQ8qC,https://open.spotify.com/track/39REyuFBChbkTH4fxRQ8qC,1.0,Ab,major,4B,78.0,8.0,29.0,4.0,86.0,86.0,14.0,5.0,-18.0,5.572154032177765,Rob,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
339408,The Birth of a Nation,21773909,5,Cherry Anne,Henry Jackman,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,92.0,145.0,Cherry Anne,53GAFyD6ObjSl8WY9XY8dW,https://open.spotify.com/track/53GAFyD6ObjSl8WY9XY8dW,1.0,F,minor,4A,84.0,0.0,16.0,4.0,97.0,84.0,10.0,4.0,-42.0,4.976733742420574,Henry Jackman,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
950396,The Gorge,50705709,7,a concrete corridor,Trent Reznor & Atticus Ross,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,287.0,446.0,a concrete corridor,3e22UnKcwaifeyPyivG58L,https://open.spotify.com/track/3e22UnKcwaifeyPyivG58L,18.0,C,major,8B,67.0,7.0,21.0,3.0,94.0,93.0,10.0,4.0,-23.0,6.100318952020064,Trent Reznor,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
419478,Midnight Sun,25916869,21,Triggering Event,Nathaniel Walcott,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,212.0,500.0,Triggering Event,7Kt7m3DnVJS4slEWI4o7e7,https://open.spotify.com/track/7Kt7m3DnVJS4slEWI4o7e7,9.0,E,minor,9A,116.0,19.0,80.0,36.0,91.0,77.0,11.0,4.0,-16.0,6.214608098422191,Nate Walcott,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
497582,Enola Holmes,32518922,8,Marquis,Daniel Pemberton,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1290.0,4398.0,Marquis,5AlhcxaLPWBpYBxXRKnuOh,https://open.spotify.com/track/5AlhcxaLPWBpYBxXRKnuOh,26.0,A,minor,8A,134.0,8.0,27.0,14.0,88.0,51.0,10.0,3.0,-17.0,8.388905171114706,Daniel Pemberton,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
614560,Mank,33338871,46,Costume Party,Trent Reznor & Atticus Ross,2020,False,False,False,False,True,False,False,False,True,False,False,False,False,False,141.0,278.0,Costume Party,7i13kUpvmnyRG3uBegTLYI,https://open.spotify.com/track/7i13kUpvmnyRG3uBegTLYI,2.0,C,major,8B,114.0,5.0,60.0,34.0,98.0,65.0,11.0,3.0,-19.0,5.627621113690637,Trent Reznor,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
508943,Luca,35378207,9,Silenzio Bruno,Dan Romer,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6178.0,21239.0,Silenzio Bruno,2naKAHiRFfKStkVnYjZA6U,https://open.spotify.com/track/2naKAHiRFfKStkVnYjZA6U,30.0,D,major,10B,67.0,66.0,32.0,9.0,47.0,72.0,26.0,3.0,-10.0,9.963594393268249,Dan Romer,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False
10317,Our Brand Is Crisis,23591693,13,Eddie and Castillo,David Wingo,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,49.0,78.0,Eddie and Castillo,0rIIgDkQkY04ciiAwbCPxG,https://open.spotify.com/track/0rIIgDkQkY04ciiAwbCPxG,0.0,D,minor,7A,74.0,1.0,18.0,4.0,91.0,83.0,10.0,4.0,-33.0,4.356708826689592,David Wingo,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
376867,Moonlight,22263405,14,Atlanta Ain’t but So Big,Nicholas Britell,2016,True,False,False,False,True,False,False,False,True,False,False,False,False,False,8303.0,29314.0,Atlanta Ain't but So Big,4rc0n4xW1HoGOaPI6vrtMD,https://open.spotify.com/track/4rc0n4xW1HoGOaPI6vrtMD,19.0,F#,minor,11A,90.0,61.0,74.0,53.0,6.0,0.0,19.0,23.0,-9.0,10.285820496587244,Nicholas Britell,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
615666,A Boy Called Christmas,36863469,16,Little Kip is Back Home,Dario Marianelli,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,69.0,126.0,Little Kip is Back Home,5yU2IEGChhjFeSuWgPTd5Q,https://open.spotify.com/track/5yU2IEGChhjFeSuWgPTd5Q,3.0,G,major,9B,110.0,16.0,18.0,3.0,87.0,96.0,10.0,4.0,-19.0,4.836281906951478,Dario Marianelli,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
339403,Baby Driver,25239313,22,New Orleans Instrumental No. 1,R.E.M.,2017,False,False,False,False,False,False,False,False,False,False,False,False,True,False,192918.0,723498.0,New Orleans Instrumental No. 1,7JGzUfmXJurpJabggwgtVP,https://open.spotify.com/track/7JGzUfmXJurpJabggwgtVP,42.0,C,major,8B,179.0,11.0,31.0,13.0,98.0,86.0,9.0,4.0,-21.0,13.49185306070984,Steven Price,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
548473,Color Out of Space,30353755,12,The Color,Colin Stetson,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1979.0,5946.0,The Color,74Rlhq58StN35uEewPuBVy,https://open.spotify.com/track/74Rlhq58StN35uEewPuBVy,12.0,A#,minor,3A,139.0,69.0,87.0,49.0,24.0,0.0,16.0,22.0,-4.0,8.690474003558043,Colin Stetson,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False
758679,Mothers' Instinct,52913385,3,Bird Feeder,Anne Nikitin,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,43.0,73.0,Bird Feeder,4AGd6DzvVjJVC3BpmV7OXj,https://open.spotify.com/track/4AGd6DzvVjJVC3BpmV7OXj,0.0,C,major,8B,57.0,28.0,19.0,3.0,47.0,89.0,11.0,5.0,-17.0,4.290459441148391,Anne Nikitin,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
482373,Don't Breathe 2,36338606,1,Opening,Roque Baños,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,112.0,198.0,Opening,2RzXos1SMgao60bW9ixBwr,https://open.spotify.com/track/2RzXos1SMgao60bW9ixBwr,0.0,F,minor,4A,72.0,6.0,18.0,3.0,85.0,96.0,11.0,4.0,-31.0,5.288267030694535,Roque Baños,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
192141,No Escape,24606938,22,Shall We Gather at the River,Marco Beltrami & Buck Sanders,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,41.0,107.0,Shall We Gather at the River,2PZuXvUzcZUgvZJjiu1QFK,https://open.spotify.com/track/2PZuXvUzcZUgvZJjiu1QFK,0.0,A,major,11B,93.0,57.0,57.0,79.0,45.0,0.0,15.0,4.0,-11.0,4.672828834461906,Marco Beltrami,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
463272,Johnny English Strikes Again,26404254,7,Car Chase,Howard Goodall,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,293.0,805.0,Car Chase,6TqMd9FsWeN0b6vhp4S4Qm,https://open.spotify.com/track/6TqMd9FsWeN0b6vhp4S4Qm,17.0,C,major,8B,132.0,40.0,64.0,21.0,4.0,92.0,11.0,4.0,-15.0,6.690842277418564,Howard Goodall,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
274854,The Last Witch Hunter,20224888,11,I Am Reborn,Steve Jablonsky,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,381.0,759.0,I Am Reborn,10nXQbhZ8AlbBgC6aIuZiG,https://open.spotify.com/track/10nXQbhZ8AlbBgC6aIuZiG,2.0,A#,minor,3A,158.0,88.0,68.0,97.0,0.0,0.0,13.0,6.0,-7.0,6.63200177739563,Steve Jablonsky,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
458594,Peppermint,26223949,21,Let Me Die,Simon Franglen,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,63.0,151.0,Let Me Die,0lzA4ozrZWfK7wR8pEr5GL,https://open.spotify.com/track/0lzA4ozrZWfK7wR8pEr5GL,3.0,A,minor,8A,146.0,90.0,73.0,97.0,34.0,0.0,28.0,9.0,-5.0,5.017279836814924,Simon Franglen,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
