tmdb_id,film_title,track_id,track_number,track_title,recording_artist_credit,award_year,oscar_score_nominee,oscar_score_winner,oscar_song_nominee,oscar_song_winner,globes_score_nominee,globes_score_winner,globes_song_nominee,globes_song_winner,critics_score_nominee,critics_score_winner,critics_song_nominee,critics_song_winner,bafta_score_nominee,bafta_score_winner,lfm_track_listeners,lfm_track_playcount,track_title_cleaned,spotify_track_id,spotify_url,spotify_popularity,key,mode,camelot,tempo,energy,danceability,happiness,acousticness,instrumentalness,liveness,speechiness,loudness,log_lfm_track_playcount,composer_primary_clean,film_is_drama,film_is_horror,film_is_science_fiction,film_is_action,film_is_fantasy,film_is_mystery,film_is_western,film_is_animation,film_is_documentary,film_is_history,film_is_music,film_is_war,film_is_crime,film_is_adventure,film_is_thriller,film_is_tv_movie,film_is_family,film_is_comedy,film_is_romance
1175942,The Bad Guys 2,53068762,25,Magnet Vs. Upload,Daniel Pemberton,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,144.0,256.0,Magnet Vs. Upload,0xe3hmifnp7ThJAgRb0544,https://open.spotify.com/track/0xe3hmifnp7ThJAgRb0544,18.0,A,minor,8A,130.0,43.0,59.0,13.0,6.0,80.0,11.0,3.0,-16.0,5.545177444479562,Daniel Pemberton,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,True,False
382589,Rock'n Roll,44868069,2,Marcellito Fanfare,Yodelice,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1949.0,4741.0,Marcellito Fanfare,5OGrQ2L3DqVFbNwjewcvuD,https://open.spotify.com/track/5OGrQ2L3DqVFbNwjewcvuD,20.0,A,major,11B,120.0,23.0,80.0,34.0,83.0,92.0,11.0,5.0,-11.0,8.464003362902119,Maxim Nucci,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
505026,Death on the Nile,37717652,10,Come with Me,Patrick Doyle,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,473.0,947.0,Come with Me,1mcDSe9AWVYYHc2FbchoK1,https://open.spotify.com/track/1mcDSe9AWVYYHc2FbchoK1,10.0,F,major,7B,86.0,34.0,70.0,23.0,7.0,0.0,11.0,4.0,-11.0,6.853299093186078,Patrick Doyle,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
429202,Vox Lux,26931149,17,C&A Walk,Scott Walker,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1049.0,2516.0,C&A Walk,5BDvchFQmAd5ERuUsQGB6F,https://open.spotify.com/track/5BDvchFQmAd5ERuUsQGB6F,2.0,C#,major,3B,112.0,78.0,68.0,49.0,1.0,0.0,19.0,3.0,-5.0,7.830425617820331,Scott Walker,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
239573,Unfinished Business,54330092,4,Team Confessions,Alex Wurman,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.0,14.0,Team Confessions,0vTYffsIhkzAfKhFCOtgHF,https://open.spotify.com/track/0vTYffsIhkzAfKhFCOtgHF,1.0,F#,major,2B,58.0,14.0,31.0,34.0,78.0,89.0,5.0,4.0,-23.0,2.6390573296152584,Alex Wurman,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
530915,1917,29920931,15,The Rapids,Thomas Newman,2019,False,False,False,False,False,False,False,False,True,False,False,False,True,True,4999.0,15250.0,The Rapids,6UybjD2XGlYiocAR20206s,https://open.spotify.com/track/6UybjD2XGlYiocAR20206s,23.0,A,minor,8A,78.0,2.0,20.0,3.0,83.0,88.0,10.0,4.0,-29.0,9.632334782035558,Thomas Newman,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
211672,Minions,18996711,9,"Kevin, Stuart and Bob",Heitor Pereira,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1807.0,3572.0,"Kevin, Stuart and Bob",5rTUR2Vfy5EFTybkHKAHtG,https://open.spotify.com/track/5rTUR2Vfy5EFTybkHKAHtG,26.0,G,major,9B,167.0,98.0,63.0,89.0,20.0,0.0,12.0,4.0,-4.0,8.18088094199639,Heitor Pereira,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False
335988,Transformers: The Last Knight,23256510,5,Stay and Fight,Steve Jablonsky,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1526.0,5478.0,Stay and Fight,35IHFmvrP5umTCsYrwA3Hj,https://open.spotify.com/track/35IHFmvrP5umTCsYrwA3Hj,27.0,G,major,9B,101.0,97.0,61.0,54.0,56.0,0.0,63.0,7.0,1.0,8.608495349823023,Steve Jablonsky,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
363088,Ant-Man and the Wasp,25911921,17,Hot Wheels,Christophe Beck,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,999.0,3771.0,Hot Wheels,3zn6JHO9WqECBdKIHwzVwO,https://open.spotify.com/track/3zn6JHO9WqECBdKIHwzVwO,10.0,G,minor,6A,90.0,28.0,42.0,13.0,16.0,73.0,12.0,3.0,-17.0,8.235095497258357,Christophe Beck,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
286565,Paper Towns,19048186,11,No Drama Queen,Grouplove,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14970.0,42600.0,No Drama Queen,1lLWKu2cz62YJvnTxNJGFM,https://open.spotify.com/track/1lLWKu2cz62YJvnTxNJGFM,19.0,E,major,12B,143.0,79.0,48.0,77.0,1.0,0.0,9.0,3.0,-5.0,10.659609532257464,Ryan Lott,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
166428,How to Train Your Dragon: The Hidden World,27368947,1,"Raiders Return to Busy, Busy Berk",John Powell,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5461.0,24825.0,"Raiders Return to Busy, Busy Berk",7BlnfqkoKz7KZaFhIMdERa,https://open.spotify.com/track/7BlnfqkoKz7KZaFhIMdERa,34.0,A,major,11B,73.0,31.0,34.0,13.0,49.0,71.0,13.0,5.0,-18.0,10.119606488913371,John Powell,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
420817,Aladdin,28247091,27,Never Called a Master Friend,Alan Menken,2019,False,False,False,False,False,False,False,False,False,False,True,False,False,False,5939.0,15014.0,Never Called a Master Friend,4UXrXOL5PG0N35o7XV12cb,https://open.spotify.com/track/4UXrXOL5PG0N35o7XV12cb,27.0,E,minor,9A,81.0,5.0,8.0,4.0,92.0,92.0,9.0,4.0,-24.0,9.616738378132949,Alan Menken,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True
565310,The Farewell,30708596,8,Hotel Best,Alex Weston,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1271.0,5942.0,Hotel Best,12dvDvNttM1ZQ7kaFzTtmb,https://open.spotify.com/track/12dvDvNttM1ZQ7kaFzTtmb,10.0,D,minor,7A,87.0,17.0,10.0,4.0,98.0,82.0,20.0,4.0,-15.0,8.689801056022553,Alex Weston,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
716612,Spencer,36662422,3,Calling the Whipper In,Jonny Greenwood,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5780.0,16713.0,Calling the Whipper In,6TQi71MH7nEgAWUUsGque1,https://open.spotify.com/track/6TQi71MH7nEgAWUUsGque1,12.0,E,major,12B,156.0,74.0,26.0,12.0,42.0,71.0,10.0,21.0,-13.0,9.723942138688924,Jonny Greenwood,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
560016,Monkey Man,46444307,31,Hanuman,Jed Kurzel,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,438.0,954.0,Hanuman,1LGjRjWyvFDOdXzdFUF6pf,https://open.spotify.com/track/1LGjRjWyvFDOdXzdFUF6pf,9.0,C,major,8B,75.0,32.0,7.0,4.0,12.0,92.0,6.0,5.0,-15.0,6.860663671448287,Jed Kurzel,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
369557,Sing Street,21260387,8,Inbetween Days,The Cure,2016,False,False,False,False,False,False,False,False,False,False,True,False,False,False,771309.0,5985342.0,Inbetween Days,3EY4O2ZQFIgVU4BSz5rSYx,https://open.spotify.com/track/3EY4O2ZQFIgVU4BSz5rSYx,31.0,A,major,11B,142.0,86.0,53.0,72.0,6.0,1.0,25.0,3.0,-6.0,15.604824038198762,Unknown,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True
420821,Chip 'n Dale: Rescue Rangers,38677701,17,The Russian Bathhouse,Brian Tyler,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,101.0,167.0,The Russian Bathhouse,64H1lw6829UFjmAWcbrWUM,https://open.spotify.com/track/64H1lw6829UFjmAWcbrWUM,2.0,A,major,11B,134.0,36.0,34.0,6.0,37.0,91.0,27.0,5.0,-16.0,5.117993812416755,Brian Tyler,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,True,False
286217,The Martian,19369114,6,Messages From Hermes,Harry Gregson‐Williams,2015,False,False,False,False,False,False,False,False,False,False,False,False,True,False,39.0,168.0,Messages From Hermes,1tKo55V4uwgMZT2fBk87Zr,https://open.spotify.com/track/1tKo55V4uwgMZT2fBk87Zr,32.0,F,major,7B,95.0,5.0,29.0,4.0,93.0,95.0,17.0,3.0,-24.0,5.123963979403259,Harry Gregson-Williams,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
360920,The Grinch,26649961,5,It's Better This Way,Danny Elfman,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,613.0,1285.0,It's Better This Way,3vwnudhzJf9vBgXdrSysbD,https://open.spotify.com/track/3vwnudhzJf9vBgXdrSysbD,31.0,Bb,major,6B,131.0,5.0,16.0,6.0,97.0,95.0,10.0,4.0,-27.0,7.158513997329321,Danny Elfman,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
631842,Knock at the Cabin,41368288,14,Get In The Bathroom,Herdís Stefánsdóttir,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,150.0,260.0,Get In The Bathroom,3XBhOCE30OL3EIrjw3t3Jz,https://open.spotify.com/track/3XBhOCE30OL3EIrjw3t3Jz,0.0,E,major,12B,119.0,37.0,57.0,43.0,82.0,0.0,12.0,6.0,-8.0,5.560681631015528,Herdís Stefánsdóttir,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
324849,The Lego Batman Movie,22322315,7,Man in the Mirror,Alex Aiono,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3855.0,15007.0,Man in the Mirror,5MLbOzT8R4FLoZWH6ts2ZU,https://open.spotify.com/track/5MLbOzT8R4FLoZWH6ts2ZU,34.0,G,minor,6A,122.0,68.0,90.0,55.0,16.0,0.0,19.0,36.0,-5.0,9.616272037895987,Lorne Balfe,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
277834,Moana,21616798,12,It’s Called Wayfinding (score demo),Mark Mancina,2016,False,False,True,False,False,False,True,False,False,False,True,False,False,False,1171.0,4598.0,It's Called Wayfinding (score demo),1ayBtR0Zu8vtNLjRs0sl0U,https://open.spotify.com/track/1ayBtR0Zu8vtNLjRs0sl0U,33.0,A,major,11B,128.0,49.0,56.0,58.0,19.0,98.0,15.0,3.0,-19.0,8.433376705323127,Mark Mancina,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False
427900,Home Again,28862010,4,Hollywood Royalty,John Debney,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,72.0,147.0,Hollywood Royalty,2gPkGzWK4C3W4CwfbyV7xV,https://open.spotify.com/track/2gPkGzWK4C3W4CwfbyV7xV,19.0,D,major,10B,86.0,10.0,25.0,7.0,95.0,88.0,12.0,3.0,-18.0,4.990432586778736,John Debney,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
487680,The Kitchen,30440822,3,Finding Cash,Bryce Dessner,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,139.0,413.0,Finding Cash,5CunSOqDIzMXuPLWeB126A,https://open.spotify.com/track/5CunSOqDIzMXuPLWeB126A,1.0,G,major,9B,130.0,56.0,78.0,9.0,3.0,69.0,11.0,11.0,-13.0,6.023447592961033,Bryce Dessner,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
290637,Pay the Ghost,39554985,17,The Crying Woman,Joseph LoDuca,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,26.0,33.0,The Crying Woman,6opm49KQOXqeN8DenXSZaf,https://open.spotify.com/track/6opm49KQOXqeN8DenXSZaf,0.0,C#,minor,12A,87.0,87.0,64.0,23.0,45.0,0.0,47.0,47.0,-6.0,3.49650756146648,Joseph LoDuca,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
614560,Mank,33338866,41,Forgive Me,Trent Reznor & Atticus Ross,2020,False,False,False,False,True,False,False,False,True,False,False,False,False,False,145.0,318.0,Forgive Me,2v6NJ9qaDvwnffEiW6QpyJ,https://open.spotify.com/track/2v6NJ9qaDvwnffEiW6QpyJ,4.0,D,major,10B,101.0,56.0,45.0,5.0,1.0,0.0,9.0,35.0,-8.0,5.762051382780177,Trent Reznor,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
401898,Thelma,24258263,5,Hjem etter opera,Ola Fløttum,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,472.0,1698.0,Hjem etter opera,4oOcwXlcOaYwkOw5rSQZnO,https://open.spotify.com/track/4oOcwXlcOaYwkOw5rSQZnO,5.0,A,minor,8A,73.0,0.0,13.0,22.0,98.0,97.0,6.0,5.0,-44.0,7.437206366871292,Ola Fløttum,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
500682,The Highwaymen,27857974,9,Across Texas,Thomas Newman,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,501.0,1715.0,Across Texas,5sk70HreAHKM1RpKoN63gB,https://open.spotify.com/track/5sk70HreAHKM1RpKoN63gB,17.0,G,minor,6A,178.0,4.0,12.0,9.0,93.0,80.0,9.0,4.0,-23.0,7.44716835960004,Thomas Newman,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1234811,Our Little Secret,49474963,13,Cookie Caper,Emily Bear,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.0,19.0,Cookie Caper,6vjTfuSJjfQEkdsYe4LL3I,https://open.spotify.com/track/6vjTfuSJjfQEkdsYe4LL3I,0.0,Ab,major,4B,163.0,23.0,29.0,6.0,43.0,4.0,13.0,4.0,-20.0,2.9444389791664403,Emily Bear,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
338947,Hellraiser,40081242,19,Nefarious Exchange,Lovett,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,165.0,376.0,Nefarious Exchange,0IVPazhUU3AMKR0bV6HW78,https://open.spotify.com/track/0IVPazhUU3AMKR0bV6HW78,4.0,E,major,12B,91.0,26.0,14.0,3.0,58.0,14.0,25.0,3.0,-19.0,5.929589143389895,Ben Lovett,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
157433,Pet Sematary,27902110,4,Underground Terrors,Christopher Young,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,87.0,176.0,Underground Terrors,4TijAwJJkRVTL2XefD358C,https://open.spotify.com/track/4TijAwJJkRVTL2XefD358C,5.0,C,minor,5A,60.0,3.0,6.0,3.0,69.0,74.0,11.0,5.0,-33.0,5.170483995038151,Christopher Young,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
776305,Belle,37192815,27,Pieces of the Puzzle,Ludvig Forssell,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,200.0,651.0,Pieces of the Puzzle,2HZpvxdQcJb06mDR6mdJ24,https://open.spotify.com/track/2HZpvxdQcJb06mDR6mdJ24,18.0,C#,major,3B,140.0,89.0,51.0,25.0,0.0,0.0,48.0,8.0,-5.0,6.478509642208569,Ludvig Forssell,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
812583,Wake Up Dead Man: A Knives Out Mystery,55189054,15,The Empty Tomb,Nathan Johnson,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,363.0,495.0,The Empty Tomb,5d11WPyg6t5o1IyvYauXEH,https://open.spotify.com/track/5d11WPyg6t5o1IyvYauXEH,24.0,C#,major,3B,162.0,80.0,38.0,32.0,0.0,0.0,12.0,5.0,-5.0,6.20455776256869,Nathan Johnson,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
666277,Past Lives,43834025,8,In Yun,"Christopher Bear, Daniel Rossen",0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,377.0,1580.0,In Yun,63Sho6fs5ZoT13LkieYvHq,https://open.spotify.com/track/63Sho6fs5ZoT13LkieYvHq,33.0,F,major,7B,70.0,15.0,41.0,46.0,85.0,0.0,31.0,4.0,-16.0,7.365180126021013,Christopher Bear,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
829280,Enola Holmes 2,40344577,17,The Last Dance,Daniel Pemberton,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,361.0,1100.0,The Last Dance,27IIYu2E6Yjr9hhMsUnUHp,https://open.spotify.com/track/27IIYu2E6Yjr9hhMsUnUHp,18.0,E,major,12B,87.0,61.0,54.0,57.0,12.0,0.0,21.0,27.0,-6.0,7.003065458786462,Daniel Pemberton,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False
574475,Final Destination Bloodlines,51989986,1,Bloodlines (End Titles),Tim Wynn,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,789.0,1713.0,Bloodlines (End Titles),5Zg8jYpeYoFBCDSJgIXbhf,https://open.spotify.com/track/5Zg8jYpeYoFBCDSJgIXbhf,18.0,C#,major,3B,125.0,67.0,34.0,4.0,11.0,96.0,11.0,6.0,-11.0,7.44600149832412,Tim Wynn,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
404368,Ralph Breaks the Internet,26704260,27,Operation Pied Piper,Henry Jackman,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,425.0,733.0,Operation Pied Piper,2iFdasqUKqfPS1ojYe3yFn,https://open.spotify.com/track/2iFdasqUKqfPS1ojYe3yFn,12.0,G,minor,6A,93.0,20.0,23.0,6.0,78.0,73.0,9.0,4.0,-14.0,6.597145701886651,Henry Jackman,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False
570670,The Invisible Man,30473223,12,House Fight,Benjamin Wallfisch,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,407.0,983.0,House Fight,1WIyPlbvKNVa1pnORjXDZE,https://open.spotify.com/track/1WIyPlbvKNVa1pnORjXDZE,5.0,G,major,9B,110.0,75.0,80.0,50.0,6.0,0.0,8.0,23.0,-6.0,6.890609120147166,Benjamin Wallfisch,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
443791,Underwater,30174368,19,Rapid Ascent,Marco Beltrami & Brandon Roberts,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,213.0,804.0,Rapid Ascent,3HxZ6RA32Z1T2HaWTKHzKC,https://open.spotify.com/track/3HxZ6RA32Z1T2HaWTKHzKC,5.0,C,minor,5A,70.0,40.0,20.0,3.0,0.0,88.0,11.0,5.0,-14.0,6.689599269178967,Marco Beltrami,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
257785,Tulip Fever,22497317,13,The Wait,Danny Elfman,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,264.0,616.0,The Wait,4ftW3xqf2iaFTt6gu15XBp,https://open.spotify.com/track/4ftW3xqf2iaFTt6gu15XBp,1.0,C#,major,3B,134.0,72.0,48.0,61.0,0.0,0.0,26.0,3.0,-8.0,6.423246963533519,Danny Elfman,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1007734,Nobody 2,53289624,8,Head Bop,Dominic Lewis,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,68.0,97.0,Head Bop,6u4bQzlMoHRG3iwFVbF1xm,https://open.spotify.com/track/6u4bQzlMoHRG3iwFVbF1xm,5.0,G,major,9B,100.0,14.0,37.0,3.0,56.0,82.0,11.0,3.0,-17.0,4.574710978503383,Dominic Lewis,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
346808,Momentum,19921748,1,Opening,Laurent Eyquem,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,65.0,215.0,Opening,64zj7M70rtbRP6jdT7B1I0,https://open.spotify.com/track/64zj7M70rtbRP6jdT7B1I0,3.0,C,minor,5A,167.0,9.0,21.0,4.0,99.0,88.0,8.0,4.0,-17.0,5.3706380281276624,Laurent Eyquem,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
316023,Mike and Dave Need Wedding Dates,21538781,15,It’s All Falling Apart,Jeff Cardoni,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.0,2.0,It's All Falling Apart,4RE1uhLr2b3XOYCZ9S8QQ6,https://open.spotify.com/track/4RE1uhLr2b3XOYCZ9S8QQ6,0.0,F#,minor,11A,130.0,39.0,76.0,50.0,84.0,0.0,12.0,6.0,-7.0,0.6931471805599453,Jeff Cardoni,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1234821,Jurassic World Rebirth,52584588,20,Dino Lovers,Alexandre Desplat,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,730.0,2422.0,Dino Lovers,0Ct7kKd4ogtEKve5HskLoB,https://open.spotify.com/track/0Ct7kKd4ogtEKve5HskLoB,27.0,F,major,7B,66.0,21.0,14.0,4.0,92.0,90.0,11.0,4.0,-20.0,7.792348924113037,Alexandre Desplat,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
619730,Don't Worry Darling,39835074,14,Whose World Is It?,John Powell,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,721.0,1227.0,Whose World Is It?,4hmxdf9mfm1gBEzwP85Mqy,https://open.spotify.com/track/4hmxdf9mfm1gBEzwP85Mqy,4.0,A#,minor,3A,87.0,79.0,68.0,54.0,27.0,0.0,12.0,14.0,-6.0,7.112327444710911,John Powell,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
835113,Woman of the Hour,49002724,1,Everyone’s Risky,Dan Romer & Mike Tuccillo,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.0,19.0,Everyone's Risky,5rLFwgbyPyMo4kPrl8ggBV,https://open.spotify.com/track/5rLFwgbyPyMo4kPrl8ggBV,1.0,C#,major,3B,143.0,18.0,15.0,6.0,78.0,86.0,11.0,6.0,-25.0,2.9444389791664403,Mike Tuccillo,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
551332,The Two Popes,34724963,14,They Took Esther,Bryce Dessner,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,452.0,1071.0,They Took Esther,0xuUoMfooTkNgKxnv3wZoe,https://open.spotify.com/track/0xuUoMfooTkNgKxnv3wZoe,8.0,F#,minor,11A,117.0,77.0,62.0,30.0,82.0,0.0,92.0,94.0,-11.0,6.976348070447749,Bryce Dessner,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
993784,Lisa Frankenstein,45730554,16,Michael's House,Isabella Summers,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,271.0,679.0,Michael's House,2XYJAvla5AfEmXV9XNYfjL,https://open.spotify.com/track/2XYJAvla5AfEmXV9XNYfjL,3.0,F,minor,4A,85.0,18.0,31.0,10.0,92.0,89.0,10.0,3.0,-13.0,6.520621127558696,Isabella Summers,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
315162,Puss in Boots: The Last Wish,40811386,25,Fist Full of Characters,Heitor Pereira,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1215.0,2887.0,Fist Full of Characters,0OywR7LevhCewRX38WwOeA,https://open.spotify.com/track/0OywR7LevhCewRX38WwOeA,12.0,C,major,8B,96.0,13.0,57.0,27.0,72.0,96.0,12.0,5.0,-16.0,7.967973179662935,Heitor Pereira,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,True,False
177677,Mission: Impossible - Rogue Nation,19082399,7,The Syndicate,Joe Kraemer,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1652.0,4959.0,The Syndicate,6AIPLtySsxjTltKmROW5O6,https://open.spotify.com/track/6AIPLtySsxjTltKmROW5O6,24.0,B,minor,10A,80.0,2.0,7.0,3.0,61.0,94.0,7.0,4.0,-27.0,8.508959386489133,Joe Kraemer,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
369192,Battle of the Sexes,23843164,2,Billie Jean King,Nicholas Britell,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,875.0,2267.0,Billie Jean King,2MCH6z2pxph1tFvsWHlq0g,https://open.spotify.com/track/2MCH6z2pxph1tFvsWHlq0g,7.0,F#,minor,11A,133.0,94.0,73.0,79.0,0.0,0.0,15.0,9.0,-4.0,7.726212650507529,Nicholas Britell,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
474335,Uncle Drew,25682891,11,I Need Your Lovin’,Nao,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,4.0,I Need Your Lovin',3nIkYXtATtMlRaJsn8Ijh9,https://open.spotify.com/track/3nIkYXtATtMlRaJsn8Ijh9,17.0,Ab,major,4B,128.0,79.0,70.0,41.0,5.0,0.0,57.0,6.0,-2.0,1.3862943611198906,Christopher Lennertz,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
948549,Love Lies Bleeding,46148314,6,Red Light,Clint Mansell,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1271.0,2540.0,Red Light,7n2SLIdIg75v9fD2Gw7cEq,https://open.spotify.com/track/7n2SLIdIg75v9fD2Gw7cEq,5.0,G,minor,6A,81.0,9.0,15.0,3.0,66.0,89.0,9.0,4.0,-23.0,7.8399193600125825,Clint Mansell,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
333339,Ready Player One,25176347,7,Blue Monday,New Order,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1311.0,4891.0,Blue Monday,6hHc7Pks7wtBIW8Z6A0iFq,https://open.spotify.com/track/6hHc7Pks7wtBIW8Z6A0iFq,74.0,F,minor,4A,98.0,80.0,71.0,96.0,0.0,62.0,11.0,4.0,-7.0,8.495152060539358,Alan Silvestri,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
417643,In Darkness,27184380,11,Marc in the Apartment,Niall Byrne,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,32.0,61.0,Marc in the Apartment,7osuMiUNIOPSNos9rQeRyg,https://open.spotify.com/track/7osuMiUNIOPSNos9rQeRyg,0.0,F#,minor,11A,91.0,84.0,57.0,69.0,12.0,0.0,19.0,23.0,-6.0,4.110873864173311,Niall Byrne,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
736732,Broker,52739638,11,From Afar,jung jaeil,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,310.0,1241.0,From Afar,66ixyDYaVBTqZTKghQzKjc,https://open.spotify.com/track/66ixyDYaVBTqZTKghQzKjc,0.0,D,major,10B,127.0,11.0,41.0,19.0,98.0,95.0,8.0,5.0,-15.0,7.123672785204607,Jung Jae-il,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
